158	0	317	
159	0	902	
160	0	60	
161	0	69	
162	0	597	
163	0	475	
165	0	399	
167	0	257	
168	0	564	
169	0	1018	
170	0	597	
171	0	89	
172	0	270	
173	0	1389	
175	0	568	
176	0	621	
177	0	357	
178	0	558	
179	0	632	
180	0	489	
181	0	392	
182	0	282	
183	0	472	
184	0	394	
185	0	526	
186	0	1389	
187	0	126	
188	0	349	
189	0	161	
190	0	346	
191	0	820	
192	0	319	
193	0	502	
194	0	93	
195	0	581	
196	0	617	
197	0	540	
198	0	317	
199	0	324	
200	0	200	
201	0	709	
201	710	1731	
202	23	146	
203	22	461	
204	0	1434	
205	0	419	
206	0	97	
206	98	403	
208	0	457	
208	458	1446	
209	0	340	
210	0	355	
211	0	284	
212	0	399	
212	400	635	
214	0	466	
216	0	418	
217	18	146	
218	18	500	
219	0	80	
219	81	201	
220	0	217	
222	0	128	
223	13	105	
224	0	237	
226	0	347	
228	0	390	
228	391	465	
229	8	61	
230	0	229	
230	230	582	
231	0	148	
232	10	102	
233	0	320	
234	0	252	
235	0	233	
236	0	56	
237	0	982	
238	0	745	
239	0	284	
239	285	414	
240	0	1379	
240	1380	7072	
241	0	245	
241	246	352	
242	0	1129	
243	0	335	
244	0	232	
245	0	141	
245	142	458	
247	0	242	
248	0	137	
248	138	456	
249	0	130	
250	0	608	
251	0	1168	
251	1169	1904	
252	0	231	
253	0	640	
254	0	309	
255	25	395	
256	0	343	
257	0	391	
257	392	629	
258	0	808	
259	0	418	
259	419	500	
261	19	118	
262	0	319	
264	6	108	
265	0	98	
266	0	352	
267	0	4381	
268	0	842	
269	0	502	
270	0	387	
271	0	552	
272	0	1326	
274	0	199	
275	0	273	
276	0	419	
277	0	301	
278	0	211	
280	0	546	
281	0	250	
282	0	266	
283	0	496	
284	0	1009	
285	0	192	
286	0	351	
287	0	633	
289	0	1650	
290	0	1528	
292	0	372	
293	0	602	
294	0	109	
295	0	362	
296	0	315	
297	0	145	
299	0	190	
300	0	200	
301	0	414	
302	0	1101	
304	0	773	
305	0	610	
306	0	601	
307	0	321	
308	0	976	
309	0	587	
310	0	88	
311	0	114	
313	0	303	
314	0	230	
316	0	284	
317	0	315	
318	0	3387	
319	0	692	
320	0	375	
321	0	244	
322	0	86	
323	0	388	
324	0	388	
325	0	191	
326	0	437	
328	0	251	
329	0	163	
331	0	624	
332	0	211	
333	0	729	
334	0	418	
335	0	927	
336	0	157	
337	0	142	
338	0	154	
339	0	312	
340	0	147	
341	0	697	
342	0	711	
343	0	315	
344	0	3171	
345	0	518	
346	0	473	
347	0	351	
348	0	460	
349	0	100	
350	0	683	
352	0	387	
353	0	387	
354	0	330	
355	0	77	
356	0	469	
357	0	128	
358	0	418	
359	0	123	
360	0	237	
361	0	684	
362	0	663	
363	0	376	
365	0	190	
366	0	522	
367	0	405	
368	0	645	
369	0	111	
370	0	519	
371	0	1428	
372	0	1248	
373	0	343	
374	0	516	
375	0	421	
376	0	390	
377	0	216	
378	0	331	
379	0	619	
380	0	1619	
382	0	169	
383	0	301	
384	0	174	
385	0	75	
386	0	201	
387	0	362	
388	0	1055	
389	0	1253	
390	0	347	
391	0	405	
392	0	107	
393	0	256	
394	0	184	
395	0	384	
396	0	255	
397	0	1008	
398	0	228	
399	0	1271	
401	0	765	
402	0	488	
403	0	380	
404	0	124	
405	0	106	
406	0	280	
407	0	299	
408	0	102	
409	0	135	
410	0	105	
411	0	501	
412	0	432	
413	0	3010	
414	0	761	
415	0	2554	
416	0	161	
417	0	281	
418	0	393	
419	0	593	
420	0	793	
421	0	289	
422	0	225	
425	0	141	
426	0	856	
427	0	319	
428	0	579	
429	0	459	
430	0	289	
431	0	104	
433	0	645	
434	0	66	
435	0	1246	
436	0	1447	
437	0	241	
438	0	437	
439	0	213	
440	0	207	
441	0	645	
442	0	662	
443	0	383	
444	0	381	
446	0	311	
447	0	52	
448	0	103	
449	0	143	
450	0	376	
451	0	1499	
452	0	394	
453	0	292	
455	0	109	
456	0	247	
457	0	306	
458	0	418	
459	0	164	
460	0	461	
461	0	404	
462	0	152	
463	0	518	
465	0	510	
466	0	215	
467	0	1440	
468	0	515	
469	0	249	
470	0	359	
471	0	686	
472	0	229	
473	0	468	
474	0	360	
475	0	253	
477	0	230	
478	0	252	
479	0	226	
480	0	462	
481	0	1662	
482	0	227	
483	0	1169	
484	0	749	
485	0	149	
486	0	836	
487	0	654	
488	0	562	
489	0	532	
490	0	563	
491	0	1589	
492	0	1140	
494	0	1800	
495	0	353	
496	0	310	
497	0	1128	
498	0	3702	
499	0	118	
500	0	955	
501	0	277	
502	0	708	
503	0	226	
504	0	342	
505	0	503	
507	0	184	
508	0	417	
509	0	191	
510	0	885	
511	0	479	
512	0	296	
513	0	325	
514	0	244	
515	0	169	
516	0	158	
518	0	2646	
519	0	133	
521	0	439	
522	0	205	
523	0	229	
524	0	333	
526	0	353	
527	0	1047	
528	0	175	
529	0	334	
530	0	765	
531	0	217	
532	0	99	
533	0	405	
534	0	180	
535	0	343	
536	0	273	
537	0	594	
538	0	417	
539	0	1425	
540	0	646	
541	0	1341	
542	0	418	
543	0	200	
544	0	904	
545	0	153	
546	0	268	
547	0	316	
548	0	281	
549	0	2798	
550	0	261	
552	0	218	
553	0	476	
554	0	571	
555	0	129	
556	0	365	
557	0	268	
558	0	420	
559	0	147	
560	0	158	
562	0	405	
563	0	328	
564	0	396	
565	0	856	
566	0	518	
566	519	1143	
567	0	656	
567	657	1084	
569	0	231	
570	0	171	
571	27	490	
572	0	57	
573	0	403	
574	0	493	
575	0	1169	
575	1170	1463	
576	0	419	
577	0	324	
578	0	444	
578	445	603	
579	0	366	
580	0	281	
580	282	434	
581	27	143	
583	4	112	
584	0	565	
584	566	710	
585	0	547	
586	0	404	
587	0	454	
588	0	457	
588	458	1446	
589	0	424	
590	0	427	
591	0	1122	
592	0	1436	
593	0	1313	
594	0	148	
595	0	1230	
596	0	288	
597	0	409	
598	0	450	
600	0	634	
601	0	1937	
602	0	208	
603	0	410	
604	0	369	
605	0	482	
606	0	903	
607	0	3391	
608	0	169	
609	0	399	
610	0	196	
611	0	519	
612	0	535	
613	0	192	
614	0	298	
615	0	444	
616	0	532	
617	0	420	
618	0	341	
619	0	407	
620	0	814	
621	0	297	
624	0	330	
625	0	177	
626	0	1627	
627	0	278	
628	0	1048	
629	0	1131	
630	0	1000	
631	0	114	
632	0	92	
633	0	336	
634	0	405	
635	0	1213	
636	0	338	
637	0	711	
639	0	158	
640	0	539	
641	0	150	
642	0	668	
644	0	216	
645	0	341	
647	0	542	
648	0	216	
649	0	120	
650	0	382	
651	0	262	
652	0	561	
653	0	396	
654	0	318	
655	0	245	
656	0	106	
657	0	107	
658	0	410	
659	0	371	
660	0	6630	
662	0	73	
663	0	354	
664	0	146	
665	0	135	
666	0	285	
667	0	337	
668	0	272	
669	0	315	
670	0	289	
671	0	882	
672	0	249	
674	0	333	
675	0	298	
676	0	1223	
677	0	637	
678	0	910	
679	0	457	
680	0	153	
681	0	2838	
682	0	141	
683	0	146	
684	0	347	
685	0	929	
686	0	852	
687	0	3460	
689	0	342	
691	0	624	
692	0	780	
693	0	253	
694	0	1202	
696	0	464	
697	0	109	
698	0	141	
699	0	151	
700	0	189	
702	0	371	
703	0	407	
704	0	283	
705	0	315	
706	0	365	
707	0	487	
708	0	232	
709	0	455	
710	0	139	
711	0	589	
712	0	129	
713	0	633	
714	0	478	
715	0	510	
716	0	346	
717	0	358	
718	0	297	
719	0	368	
720	0	235	
721	0	104	
726	0	276	
727	0	385	
728	0	360	
729	0	821	
730	0	533	
731	0	349	
732	0	412	
733	0	707	
734	0	282	
735	0	396	
738	0	124	
739	0	126	
740	0	339	
741	0	328	
742	0	66	
743	0	182	
744	0	200	
745	0	395	
746	0	98	
747	0	149	
749	0	523	
750	0	149	
751	0	769	
752	0	335	
753	0	404	
754	0	266	
755	0	62	
756	0	94	
757	0	1142	
758	0	177	
759	0	565	
760	0	355	
761	0	3032	
762	0	33	
763	0	287	
764	0	1607	
765	0	247	
766	0	630	
767	0	526	
768	0	93	
769	0	371	
770	0	361	
771	0	357	
772	0	1023	
773	0	160	
774	0	157	
775	0	502	
776	0	298	
777	0	258	
778	0	495	
779	0	887	
780	0	326	
781	0	557	
782	0	211	
783	0	123	
784	0	179	
785	0	219	
786	0	198	
787	0	544	
789	0	129	
790	0	467	
791	0	602	
792	0	398	
793	0	258	
794	0	152	
795	0	635	
796	0	350	
797	0	2452	
798	0	554	
799	0	339	
800	0	490	
801	0	186	
802	0	691	
803	0	803	
804	0	925	
805	0	224	
806	0	116	
808	0	937	
810	0	687	
811	0	96	
812	0	624	
813	0	266	
814	0	224	
815	0	213	
816	0	313	
817	0	1048	
818	0	121	
819	0	240	
820	0	985	
821	0	414	
822	0	405	
823	0	596	
824	0	477	
825	0	323	
826	0	104	
827	0	286	
828	0	821	
829	0	500	
830	0	306	
831	0	181	
832	0	334	
833	0	630	
834	0	469	
835	0	299	
836	0	256	
837	0	845	
839	0	404	
840	0	171	
841	0	404	
842	0	404	
843	0	188	
844	0	402	
845	0	117	
846	0	153	
847	0	174	
848	0	571	
849	0	270	
850	0	917	
851	0	504	
852	0	610	
853	0	1295	
854	0	214	
856	0	236	
857	0	212	
858	0	427	
859	0	328	
860	0	715	
861	0	210	
863	0	1734	
864	0	292	
865	0	135	
866	0	130	
867	0	343	
868	0	109	
869	0	527	
870	0	490	
872	0	919	
873	0	1668	
874	0	622	
875	0	3386	
876	0	482	
878	0	204	
879	0	254	
880	0	437	
881	0	234	
882	0	234	
883	0	226	
884	0	910	
885	0	1165	
886	0	882	
887	0	291	
889	0	502	
890	0	536	
891	0	490	
892	0	263	
893	0	324	
894	0	784	
895	0	308	
896	0	197	
897	0	1226	
898	0	412	
900	0	315	
901	0	595	
902	0	322	
903	0	324	
904	0	271	
905	0	365	
906	0	1434	
908	0	389	
909	0	390	
910	0	394	
911	0	100	
912	0	111	
913	0	601	
914	0	394	
915	0	1045	
917	0	238	
918	0	386	
919	0	731	
920	0	295	
921	0	831	
922	0	69	
923	0	116	
925	0	107	
926	0	562	
927	0	284	
928	0	195	
929	0	217	
930	0	142	
931	0	146	
933	0	238	
934	0	239	
935	0	1005	
937	0	490	
938	0	1717	
939	0	329	
940	0	156	
941	0	161	
944	0	152	
945	0	156	
946	0	375	
947	0	136	
948	0	158	
949	0	591	
950	0	353	
951	0	549	
952	0	164	
953	0	632	
954	0	409	
955	0	142	
956	0	350	
957	0	227	
958	0	157	
960	0	313	
961	0	221	
963	0	281	
964	0	527	
965	0	178	
966	0	703	
967	0	425	
968	0	1361	
969	0	315	
970	0	516	
971	0	547	
972	0	464	
973	0	120	
974	0	412	
975	0	699	
976	0	2709	
977	0	525	
978	0	459	
980	0	344	
981	0	2350	
982	0	287	
983	0	1753	
984	0	296	
985	0	453	
986	0	158	
988	0	292	
989	0	285	
990	0	148	
991	0	406	
992	0	371	
993	0	129	
994	0	78	
995	0	97	
996	0	171	
997	0	357	
998	0	238	
999	0	576	
1000	0	240	
1001	0	56	
1002	0	649	
1003	0	532	
1004	0	178	
1005	0	182	
1006	0	498	
1007	0	198	
1008	0	765	
1009	0	232	
1010	0	534	
1012	0	728	
1013	0	1072	
1014	0	567	
1015	0	457	
1016	0	362	
1018	0	631	
1019	0	436	
1020	0	221	
1021	0	302	
1022	0	349	
1023	0	79	
1026	0	723	
1027	0	2292	
1028	0	699	
1029	0	111	
1030	0	383	
1031	0	809	
1032	0	217	
1033	0	107	
1034	0	141	
1035	0	607	
1036	0	174	
1037	0	377	
1039	0	579	
1040	0	905	
1042	0	262	
1043	0	211	
1044	0	542	
1045	0	174	
1046	0	476	
1047	0	469	
1048	0	128	
1049	0	527	
1050	0	559	
1051	0	397	
1052	0	161	
1053	0	270	
1054	0	1452	
1055	0	565	
1056	0	85	
1057	0	348	
1058	0	339	
1059	0	530	
1060	0	255	
1061	0	391	
1062	0	357	
1063	0	162	
1064	0	1103	
1065	0	274	
1066	0	460	
1067	0	477	
1068	0	555	
1069	0	262	
1070	0	463	
1071	0	268	
1072	0	455	
1073	0	339	
1074	0	146	
1075	0	213	
1076	0	1641	
1080	0	236	
1081	0	579	
1082	0	707	
1083	0	875	
1084	0	1212	
1085	0	315	
1086	0	315	
1087	0	642	
1088	0	315	
1089	0	418	
1091	0	539	
1092	0	147	
1093	0	1675	
1094	0	316	
1095	0	46	
1096	0	112	
1097	0	36	
1098	0	91	
1101	0	190	
1102	0	285	
1103	0	604	
1104	0	403	
1105	0	752	
1106	0	1461	
1107	0	671	
1108	0	209	
1110	0	481	
1112	0	206	
1113	0	365	
1114	0	318	
1115	0	286	
1116	0	255	
1117	0	451	
1118	0	1156	
1119	0	1010	
1121	0	1682	
1122	0	530	
1123	0	686	
1124	0	252	
1125	0	562	
1126	0	294	
1127	0	683	
1128	0	159	
1129	0	201	
1130	0	242	
1131	0	432	
1132	0	129	
1133	0	281	
1134	0	299	
1135	0	373	
1136	0	285	
1137	0	294	
1139	0	501	
1140	0	210	
1141	0	222	
1142	0	335	
1143	0	401	
1144	0	163	
1145	0	402	
1146	0	252	
1147	0	228	
1148	0	588	
1149	0	382	
1150	0	298	
1151	0	260	
1152	0	859	
1154	0	165	
1155	0	268	
1156	0	938	
1157	0	125	
1158	0	165	
1159	0	111	
1160	0	338	
1161	0	2178	
1162	0	243	
1163	0	397	
1164	0	103	
1165	0	197	
1166	0	123	
1167	0	1271	
1168	0	164	
1169	0	35	
1170	0	465	
1171	0	565	
1172	0	104	
1173	0	421	
1176	0	238	
1177	0	427	
1178	0	3009	
1179	0	457	
1180	0	103	
1181	0	529	
1182	0	866	
1183	0	162	
1184	0	323	
1185	0	592	
1186	0	512	
1187	0	147	
1188	0	353	
1189	0	302	
1190	0	795	
1192	0	230	
1193	0	547	
1194	0	406	
1195	0	529	
1196	0	306	
1197	0	247	
1198	0	252	
1200	0	267	
1201	0	274	
1202	0	250	
1203	0	245	
1204	0	727	
1205	0	134	
1206	0	413	
1207	0	306	
1208	0	422	
1209	0	152	
1210	0	108	
1211	0	373	
1212	0	262	
1213	0	3053	
1214	0	712	
1215	0	325	
1216	0	258	
1217	0	302	
1218	0	275	
1219	0	1582	
1220	0	389	
1222	0	229	
1223	0	460	
1224	0	151	
1225	0	251	
1226	0	337	
1227	0	453	
1228	0	263	
1229	0	436	
1230	0	189	
1231	0	262	
1232	0	579	
1234	0	133	
1235	0	308	
1236	0	663	
1238	0	152	
1239	0	447	
1240	0	401	
1241	0	587	
1242	0	148	
1245	0	349	
1247	0	441	
1248	0	1788	
1249	0	575	
1250	0	103	
1251	0	1204	
1252	0	210	
1253	0	122	
1254	0	172	
1255	0	566	
1256	0	330	
1257	0	292	
1258	0	203	
1260	0	150	
1261	0	284	
1262	0	166	
1263	0	728	
1264	0	330	
1265	0	1472	
1266	0	813	
1267	0	983	
1268	0	34349	
1269	0	537	
1270	0	445	
1271	0	500	
1272	0	887	
1274	0	1307	
1275	0	145	
1276	0	484	
1277	0	246	
1278	0	575	
1279	0	86	
1281	0	154	
1282	0	402	
1283	0	279	
1284	0	466	
1285	0	296	
1286	0	58	
1287	0	842	
1288	0	57	
1289	0	311	
1290	0	444	
1291	0	230	
1292	0	396	
1293	0	256	
1294	0	209	
1295	0	881	
1296	0	141	
1297	0	503	
1298	0	355	
1299	0	200	
1301	0	65	
1302	0	208	
1303	0	311	
1304	0	206	
1305	0	395	
1307	0	73	
1308	0	425	
1311	0	343	
1313	0	162	
1314	0	162	
1315	0	704	
1316	0	190	
1317	0	525	
1318	0	209	
1319	0	289	
1320	0	249	
1321	0	399	
1323	0	574	
1324	0	895	
1325	0	316	
1326	0	260	
1327	0	133	
1328	0	841	
1329	0	147	
1330	0	106	
1331	0	329	
1332	0	103	
1333	0	413	
1335	0	2514	
1336	0	309	
1337	0	686	
1338	0	328	
1339	0	159	
1340	0	1529	
1341	0	215	
1343	0	1444	
1344	0	123	
1345	0	649	
1346	0	377	
1347	0	224	
1348	0	391	
1349	0	613	
1350	0	383	
1351	0	590	
1352	0	175	
1353	0	1303	
1354	0	2439	
1355	0	560	
1356	0	220	
1357	0	288	
1358	0	247	
1359	0	274	
1360	0	178	
1361	0	740	
1362	0	551	
1363	0	664	
1366	0	495	
1367	0	247	
1368	0	714	
1369	0	476	
1370	0	1323	
1371	0	541	
1372	0	75	
1373	0	62	
1374	0	343	
1375	0	2167	
1376	0	235	
1377	0	292	
1379	0	512	
1380	0	245	
1381	0	498	
1383	0	260	
1384	0	65	
1385	0	556	
1386	0	333	
1387	0	244	
1388	0	473	
1390	0	530	
1391	0	177	
1393	0	346	
1394	0	276	
1395	0	312	
1396	0	274	
1397	0	208	
1398	0	590	
1399	0	719	
1400	0	80	
1401	0	217	
1403	0	198	
1404	0	399	
1405	0	490	
1406	0	405	
1407	0	2115	
1408	0	314	
1409	0	404	
1410	0	206	
1411	0	60	
1412	0	374	
1413	0	82	
1415	0	103	
1416	0	254	
1417	0	2326	
1418	0	1253	
1419	0	1244	
1420	0	280	
1421	0	698	
1422	0	350	
1423	0	401	
1424	0	527	
1425	0	371	
1426	0	352	
1427	0	548	
1428	0	355	
1429	0	204	
1430	0	137	
1432	0	288	
1433	0	375	
1434	0	277	
1435	0	345	
1436	0	445	
1437	0	300	
1438	0	363	
1439	0	36	
1440	0	2563	
1441	0	260	
1442	0	682	
1443	0	583	
1444	0	164	
1445	0	1424	
1446	0	1197	
1449	0	151	
1450	0	379	
1451	0	1008	
1452	0	596	
1453	0	573	
1454	0	706	
1456	0	735	
1457	0	252	
1458	0	443	
1459	0	86	
1460	0	251	
1461	0	365	
1462	0	67	
1463	0	163	
1464	0	1042	
1465	0	623	
1466	0	1337	
1467	0	462	
1468	0	218	
1469	0	1408	
1470	0	358	
1471	0	1696	
1472	0	569	
1475	0	126	
1476	0	231	
1477	0	1289	
1478	0	353	
1479	0	149	
1481	0	163	
1482	0	869	
1483	0	836	
1485	0	468	
1486	0	1184	
1487	0	218	
1488	0	367	
1489	0	217	
1490	0	125	
1491	0	125	
1493	0	550	
1494	0	1274	
1497	0	102	
1498	0	1113	
1499	0	470	
1500	0	380	
1501	0	182	
1502	0	535	
1503	0	836	
1504	0	242	
1505	0	131	
1506	0	912	
1507	0	858	
1508	0	470	
1509	0	815	
1510	0	453	
1511	0	312	
1512	0	373	
1513	0	475	
1514	0	146	
1515	0	1429	
1516	0	1463	
1517	0	237	
1518	0	439	
1519	0	390	
1520	0	426	
1521	0	433	
1522	0	227	
1523	0	348	
1524	0	302	
1525	0	353	
1526	0	167	
1527	0	457	
1528	0	167	
1529	0	397	
1530	0	874	
1531	0	1226	
1532	0	396	
1533	0	189	
1534	0	478	
1535	0	185	
1536	0	467	
1537	0	196	
1538	0	467	
1540	0	156	
1541	0	845	
1542	0	43	
1543	0	363	
1544	0	356	
1545	0	389	
1546	0	503	
1547	0	281	
1548	0	234	
1549	0	758	
1550	0	1722	
1551	0	85	
1552	0	393	
1553	0	385	
1554	0	1018	
1555	0	337	
1556	0	244	
1557	0	256	
1558	0	379	
1559	0	113	
1560	0	428	
1561	0	685	
1563	0	286	
1564	0	423	
1565	0	762	
1566	0	185	
1567	0	698	
1568	0	195	
1569	0	776	
1570	0	110	
1571	0	306	
1572	0	123	
1573	0	574	
1575	0	315	
1576	0	347	
1577	0	309	
1578	0	523	
1580	0	243	
1581	0	55	
1582	0	415	
1583	0	352	
1584	0	414	
1585	0	93	
1586	0	141	
1588	0	809	
1589	0	367	
1590	0	173	
1591	0	116	
1593	0	1318	
1594	0	378	
1595	0	84	
1597	0	170	
1598	0	169	
1599	0	670	
1601	0	402	
1602	0	108	
1603	0	290	
1605	0	296	
1606	0	216	
1607	0	127	
1608	0	1576	
1609	0	419	
1610	0	526	
1612	0	250	
1613	0	326	
1614	0	504	
1615	0	767	
1616	0	388	
1617	0	127	
1619	0	211	
1620	0	463	
1623	0	544	
1624	0	607	
1627	0	496	
1629	0	216	
1630	0	415	
1631	0	437	
1632	0	194	
1633	0	97	
1635	0	506	
1637	0	852	
1638	0	452	
1639	0	537	
1640	0	555	
1641	0	519	
1642	0	252	
1643	0	526	
1644	0	396	
1645	0	491	
1646	0	396	
1647	0	210	
1648	0	219	
1649	0	856	
1650	0	341	
1651	0	772	
1652	0	565	
1653	0	948	
1654	0	322	
1655	0	960	
1656	0	525	
1657	0	229	
1658	0	536	
1659	0	210	
1660	0	545	
1661	0	98	
1662	0	802	
1664	0	271	
1665	0	469	
1666	0	2413	
1667	0	1732	
1669	0	343	
1672	0	133	
1673	0	439	
1674	0	265	
1675	0	292	
1676	0	358	
1677	0	337	
1680	0	266	
1682	0	267	
1683	0	462	
1684	0	335	
1685	0	300	
1687	0	548	
1688	0	354	
1689	0	285	
1690	0	45	
1691	0	268	
1692	0	151	
1693	0	415	
1694	0	659	
1695	0	723	
1696	0	242	
1697	0	265	
1698	0	125	
1699	0	608	
1700	0	430	
1701	0	325	
1702	0	228	
1703	0	474	
1704	0	208	
1706	0	141	
1707	0	467	
1709	0	267	
1710	0	119	
1711	0	305	
1712	0	210	
1713	0	1153	
1714	0	503	
1715	0	420	
1716	0	157	
1717	0	869	
1718	0	432	
1719	0	360	
1721	0	321	
1722	0	407	
1723	0	103	
1724	0	307	
1725	0	79	
1726	0	217	
1728	0	312	
1729	0	204	
1730	0	358	
1731	0	719	
1732	0	532	
1733	0	178	
1734	0	216	
1735	0	637	
1736	0	65	
1737	0	128	
1738	0	371	
1739	0	465	
1740	0	5036	
1741	0	507	
1742	0	486	
1743	0	311	
1744	0	1176	
1745	0	575	
1746	0	331	
1747	0	137	
1748	0	439	
1749	0	3223	
1750	0	380	
1751	0	351	
1752	0	322	
1753	0	157	
1754	0	30	
1755	0	214	
1756	0	872	
1757	0	228	
1758	0	679	
1759	0	777	
1760	0	168	
1761	0	156	
1763	0	504	
1764	0	567	
1766	0	840	
1767	0	705	
1768	0	867	
1769	0	184	
1771	0	436	
1772	0	517	
1773	0	468	
1774	0	197	
1775	0	309	
1776	0	350	
1777	0	519	
1778	0	403	
1780	0	685	
1781	0	1004	
1782	0	153	
1783	0	351	
1784	0	399	
1785	0	135	
1786	0	1319	
1787	0	239	
1788	0	940	
1789	0	314	
1790	0	614	
1792	0	128	
1793	0	340	
1794	0	334	
1795	0	188	
1796	0	210	
1797	0	625	
1798	0	711	
1800	0	350	
1802	0	190	
1803	0	209	
1805	0	332	
1806	0	1063	
1808	0	367	
1809	0	467	
1810	0	189	
1812	0	104	
1813	0	1019	
1815	0	1598	
1816	0	642	
1818	0	777	
1819	0	464	
1820	0	346	
1821	0	420	
1822	0	124	
1823	0	637	
1824	0	184	
1825	0	387	
1826	0	405	
1827	0	19	
1828	0	888	
1829	0	423	
1830	0	232	
1831	0	312	
1832	0	649	
1833	0	141	
1834	0	612	
1835	0	257	
1836	0	2498	
1837	0	91	
1838	0	305	
1839	0	325	
1840	0	162	
1841	0	148	
1842	0	148	
1844	0	345	
1845	0	538	
1846	0	103	
1847	0	2540	
1848	0	746	
1849	0	3389	
1852	0	283	
1853	0	320	
1854	0	533	
1855	0	858	
1856	0	460	
1857	0	2490	
1858	0	174	
1859	0	67	
1860	0	641	
1861	0	204	
1862	0	846	
1863	0	302	
1864	0	339	
1865	0	1640	
1866	0	1856	
1867	0	511	
1868	0	140	
1869	0	424	
1870	0	189	
1872	0	201	
1873	0	223	
1874	0	543	
1875	0	334	
1876	0	1318	
1877	0	228	
1878	0	631	
1879	0	161	
1880	0	110	
1881	0	239	
1883	0	314	
1885	0	193	
1886	0	81	
1887	0	423	
1888	0	985	
1889	0	444	
1890	0	404	
1891	0	106	
1892	0	244	
1893	0	145	
1894	0	198	
1895	0	329	
1896	0	51	
1897	0	167	
1898	0	117	
1899	0	457	
1900	0	336	
1901	0	582	
1902	0	547	
1903	0	773	
1905	0	476	
1906	0	259	
1908	0	952	
1910	0	673	
1911	0	53	
1912	0	2709	
1913	0	441	
1914	0	478	
1915	0	271	
1916	0	218	
1917	0	218	
1919	0	199	
1920	0	85	
1921	0	410	
1922	0	395	
1923	0	436	
1924	0	118	
1926	0	308	
1928	0	459	
1929	0	465	
1930	0	91	
1931	0	395	
1932	0	254	
1933	0	344	
1934	0	653	
1935	0	633	
1936	0	335	
1937	0	384	
1938	0	399	
1939	0	402	
1940	0	99	
1941	0	502	
1942	0	52	
1943	0	277	
1945	0	541	
1946	0	1854	
1947	0	478	
1948	0	98	
1951	0	374	
1952	0	167	
1954	0	218	
1955	0	592	
1956	0	402	
1957	0	473	
1959	0	145	
1960	0	528	
1961	0	457	
1963	0	607	
1964	0	292	
1966	0	84	
1967	0	815	
1968	0	2812	
1969	0	318	
1970	0	118	
1971	0	425	
1972	0	555	
1974	0	570	
1975	0	470	
1976	0	1065	
1977	0	484	
1978	0	255	
1979	0	676	
1980	0	120	
1982	0	567	
1983	0	135	
1984	0	1250	
1985	0	90	
1987	0	1725	
1988	0	184	
1989	0	679	
1991	0	1886	
1992	0	578	
1994	0	482	
1995	0	130	
1996	0	128	
1997	0	172	
1998	0	735	
1999	0	82	
2000	0	1862	
2001	0	611	
2002	0	1479	
2004	0	188	
2005	0	231	
2006	0	443	
2007	0	274	
2008	0	275	
2009	0	2601	
2011	0	114	
2012	0	552	
2013	0	249	
2014	0	405	
2015	0	293	
2016	0	388	
2017	0	146	
2018	0	386	
2019	0	227	
2020	0	247	
2021	0	958	
2022	0	482	
2023	0	550	
2024	0	281	
2026	0	420	
2027	0	738	
